,0
Team_ID,1610612766
Season,2011-12
FGM,"{'AVG': 33.22727272727273, 'STDEV': 4.549878965576843}"
FGA,"{'AVG': 80.1969696969697, 'STDEV': 6.134943287230056}"
FGP,"{'AVG': 0.415166666666666, 'STDEV': 0.053977084406492}"
FG3M,"{'AVG': 3.9848484848484853, 'STDEV': 2.208322887779316}"
FG3A,"{'AVG': 13.515151515151516, 'STDEV': 3.915422854627087}"
FG3P,"{'AVG': 0.287741583074752, 'STDEV': 0.129417012301759}"
FTM,"{'AVG': 16.515151515151516, 'STDEV': 6.140013591171187}"
FTA,"{'AVG': 22.151515151515152, 'STDEV': 22.151515151515152}"
FTP,"{'AVG': 0.7427575757575751, 'STDEV': 0.7427575757575751}"
OREB,"{'AVG': 10.257575757575758, 'STDEV': 3.734704626609532}"
DREB,"{'AVG': 28.696969696969695, 'STDEV': 4.650788839523552}"
REB,"{'AVG': 38.95454545454545, 'STDEV': 6.165491603537118}"
AST,"{'AVG': 20.09090909090909, 'STDEV': 4.295712612960375}"
BLK,"{'AVG': 5.46969696969697, 'STDEV': 2.7016786631773213}"
TOV,"{'AVG': 13.606060606060606, 'STDEV': 3.572884152264269}"
PF,"{'AVG': 18.924242424242426, 'STDEV': 4.178003225909592}"
