,0
Team_ID,1610612761
Season,2011-12
FGM,"{'AVG': 34.36363636363637, 'STDEV': 4.679369989272433}"
FGA,"{'AVG': 78.0909090909091, 'STDEV': 5.978750249463055}"
FGP,"{'AVG': 0.441075757575757, 'STDEV': 0.058014669393196}"
FG3M,"{'AVG': 5.53030303030303, 'STDEV': 2.851286872595746}"
FG3A,"{'AVG': 16.28787878787879, 'STDEV': 4.408959938458019}"
FG3P,"{'AVG': 0.332045773939361, 'STDEV': 0.13008996585423302}"
FTM,"{'AVG': 16.439393939393938, 'STDEV': 5.572263144371105}"
FTA,"{'AVG': 21.363636363636363, 'STDEV': 21.363636363636363}"
FTP,"{'AVG': 0.7615000000000001, 'STDEV': 0.7615000000000001}"
OREB,"{'AVG': 10.56060606060606, 'STDEV': 3.738073497564417}"
DREB,"{'AVG': 31.424242424242426, 'STDEV': 4.406500813258681}"
REB,"{'AVG': 41.984848484848484, 'STDEV': 6.195513076766304}"
AST,"{'AVG': 20.939393939393938, 'STDEV': 4.580489687892091}"
BLK,"{'AVG': 4.863636363636363, 'STDEV': 2.577335318241951}"
TOV,"{'AVG': 14.5, 'STDEV': 3.338585605635093}"
PF,"{'AVG': 23.21212121212121, 'STDEV': 5.6145830765554745}"
