,0
Team_ID,1610612749
Season,2011-12
FGM,"{'AVG': 37.90909090909091, 'STDEV': 5.380098005190477}"
FGA,"{'AVG': 85.63636363636364, 'STDEV': 6.470373580075131}"
FGP,"{'AVG': 0.44334848484848405, 'STDEV': 0.059258622851736005}"
FG3M,"{'AVG': 6.606060606060606, 'STDEV': 2.934562149904992}"
FG3A,"{'AVG': 19.166666666666668, 'STDEV': 4.609633168563194}"
FG3P,"{'AVG': 0.33918083809355404, 'STDEV': 0.11947105931610101}"
FTM,"{'AVG': 16.59090909090909, 'STDEV': 5.935492391543429}"
FTA,"{'AVG': 21.439393939393938, 'STDEV': 21.439393939393938}"
FTP,"{'AVG': 0.7785909090909091, 'STDEV': 0.7785909090909091}"
OREB,"{'AVG': 12.424242424242424, 'STDEV': 3.654546614247922}"
DREB,"{'AVG': 30.045454545454547, 'STDEV': 5.304372124612265}"
REB,"{'AVG': 42.46969696969697, 'STDEV': 5.967140010655012}"
AST,"{'AVG': 23.484848484848484, 'STDEV': 5.85528669531922}"
BLK,"{'AVG': 5.075757575757576, 'STDEV': 2.445156002955205}"
TOV,"{'AVG': 13.681818181818182, 'STDEV': 3.633854029112218}"
PF,"{'AVG': 19.28787878787879, 'STDEV': 4.59017395854416}"
