,0
Team_ID,1610612758
Season,2011-12
FGM,"{'AVG': 37.72727272727273, 'STDEV': 5.523503499509248}"
FGA,"{'AVG': 86.54545454545455, 'STDEV': 7.285775009051369}"
FGP,"{'AVG': 0.43660606060606005, 'STDEV': 0.057269639906425}"
FG3M,"{'AVG': 6.227272727272727, 'STDEV': 2.659065507021098}"
FG3A,"{'AVG': 19.71212121212121, 'STDEV': 4.429846851025792}"
FG3P,"{'AVG': 0.311658411998241, 'STDEV': 0.10733954127163702}"
FTM,"{'AVG': 17.075757575757574, 'STDEV': 4.925008726460386}"
FTA,"{'AVG': 23.21212121212121, 'STDEV': 23.21212121212121}"
FTP,"{'AVG': 0.742666666666666, 'STDEV': 0.742666666666666}"
OREB,"{'AVG': 13.363636363636363, 'STDEV': 4.572951794179347}"
DREB,"{'AVG': 29.5, 'STDEV': 4.188812939981188}"
REB,"{'AVG': 42.86363636363637, 'STDEV': 5.896247473243831}"
AST,"{'AVG': 19.257575757575758, 'STDEV': 4.462874568845669}"
BLK,"{'AVG': 4.8939393939393945, 'STDEV': 1.781345972346044}"
TOV,"{'AVG': 13.833333333333334, 'STDEV': 3.293739204721277}"
PF,"{'AVG': 19.5, 'STDEV': 3.844076362004672}"
