,0
Team_ID,1610612764
Season,2011-12
FGM,"{'AVG': 36.57575757575758, 'STDEV': 4.870825569135249}"
FGA,"{'AVG': 82.95454545454545, 'STDEV': 5.430488908948234}"
FGP,"{'AVG': 0.44181818181818105, 'STDEV': 0.058488370728628}"
FG3M,"{'AVG': 5.212121212121212, 'STDEV': 2.697663670176339}"
FG3A,"{'AVG': 16.28787878787879, 'STDEV': 4.64017622846756}"
FG3P,"{'AVG': 0.31095056917520103, 'STDEV': 0.12086803092239101}"
FTM,"{'AVG': 15.272727272727273, 'STDEV': 5.362391701027141}"
FTA,"{'AVG': 21, 'STDEV': 21}"
FTP,"{'AVG': 0.7349090909090911, 'STDEV': 0.7349090909090911}"
OREB,"{'AVG': 11.742424242424242, 'STDEV': 3.689113322948634}"
DREB,"{'AVG': 29.924242424242426, 'STDEV': 4.218313939736171}"
REB,"{'AVG': 41.666666666666664, 'STDEV': 5.321461145019168}"
AST,"{'AVG': 19.12121212121212, 'STDEV': 4.545547784591497}"
BLK,"{'AVG': 6.318181818181818, 'STDEV': 3.039023582610759}"
TOV,"{'AVG': 14.56060606060606, 'STDEV': 3.625248162874404}"
PF,"{'AVG': 21.28787878787879, 'STDEV': 4.120362760411913}"
