,0
Team_ID,1610612746
Season,2011-12
FGM,"{'AVG': 36.95454545454545, 'STDEV': 4.055127118113061}"
FGA,"{'AVG': 81.3030303030303, 'STDEV': 5.851941681631956}"
FGP,"{'AVG': 0.45574242424242406, 'STDEV': 0.049779609852926}"
FG3M,"{'AVG': 7.787878787878788, 'STDEV': 3.091005071867782}"
FG3A,"{'AVG': 21.833333333333332, 'STDEV': 4.415299740093734}"
FG3P,"{'AVG': 0.351871221914893, 'STDEV': 0.11047153977760901}"
FTM,"{'AVG': 15.848484848484848, 'STDEV': 5.951709319417727}"
FTA,"{'AVG': 23.303030303030305, 'STDEV': 23.303030303030305}"
FTP,"{'AVG': 0.6744090909090911, 'STDEV': 0.6744090909090911}"
OREB,"{'AVG': 12.121212121212121, 'STDEV': 3.904692055286824}"
DREB,"{'AVG': 29.439393939393938, 'STDEV': 5.056994509903434}"
REB,"{'AVG': 41.56060606060606, 'STDEV': 6.533060980955694}"
AST,"{'AVG': 20.984848484848484, 'STDEV': 4.903664012340236}"
BLK,"{'AVG': 4.772727272727272, 'STDEV': 2.51637990616835}"
TOV,"{'AVG': 12.363636363636363, 'STDEV': 3.449130832036311}"
PF,"{'AVG': 21.196969696969695, 'STDEV': 3.469514250947694}"
