,0
Team_ID,1610612740
Season,2011-12
FGM,"{'AVG': 34.84848484848485, 'STDEV': 4.517461588930138}"
FGA,"{'AVG': 77.31818181818181, 'STDEV': 7.630221472557642}"
FGP,"{'AVG': 0.45284848484848406, 'STDEV': 0.057705950212925}"
FG3M,"{'AVG': 3.924242424242424, 'STDEV': 2.150567768042134}"
FG3A,"{'AVG': 11.772727272727273, 'STDEV': 3.5509281757155993}"
FG3P,"{'AVG': 0.336251534999072, 'STDEV': 0.145797203592197}"
FTM,"{'AVG': 16.015151515151516, 'STDEV': 5.9212587649338015}"
FTA,"{'AVG': 21.166666666666668, 'STDEV': 21.166666666666668}"
FTP,"{'AVG': 0.7605000000000001, 'STDEV': 0.7605000000000001}"
OREB,"{'AVG': 10.969696969696969, 'STDEV': 3.878817016207576}"
DREB,"{'AVG': 30.166666666666668, 'STDEV': 4.629614814791111}"
REB,"{'AVG': 41.13636363636363, 'STDEV': 7.016214985821966}"
AST,"{'AVG': 20.727272727272727, 'STDEV': 4.376670510244603}"
BLK,"{'AVG': 4.787878787878788, 'STDEV': 2.408415703417124}"
TOV,"{'AVG': 14.621212121212121, 'STDEV': 3.422842505265297}"
PF,"{'AVG': 20.060606060606062, 'STDEV': 4.722707137221479}"
