,0
Team_ID,1610612754
Season,2011-12
FGM,"{'AVG': 35.666666666666664, 'STDEV': 4.779228561287443}"
FGA,"{'AVG': 81.43939393939394, 'STDEV': 6.370916581511493}"
FGP,"{'AVG': 0.438969696969696, 'STDEV': 0.057059744585955}"
FG3M,"{'AVG': 5.9393939393939394, 'STDEV': 2.618741846346993}"
FG3A,"{'AVG': 16.12121212121212, 'STDEV': 3.865090909529521}"
FG3P,"{'AVG': 0.36692447173446, 'STDEV': 0.129573934787436}"
FTM,"{'AVG': 20.439393939393938, 'STDEV': 5.71133498574084}"
FTA,"{'AVG': 26.12121212121212, 'STDEV': 26.12121212121212}"
FTP,"{'AVG': 0.7822272727272721, 'STDEV': 0.7822272727272721}"
OREB,"{'AVG': 12.515151515151516, 'STDEV': 4.329655961611817}"
DREB,"{'AVG': 31.363636363636363, 'STDEV': 4.542572512901146}"
REB,"{'AVG': 43.878787878787875, 'STDEV': 7.111237372616454}"
AST,"{'AVG': 18.606060606060606, 'STDEV': 4.395377949545104}"
BLK,"{'AVG': 5.409090909090909, 'STDEV': 2.517491258726083}"
TOV,"{'AVG': 13.227272727272727, 'STDEV': 3.60254377882097}"
PF,"{'AVG': 21.666666666666668, 'STDEV': 4.351245032554859}"
