,0
Team_ID,1610612744
Season,2011-12
FGM,"{'AVG': 37.71212121212121, 'STDEV': 4.299428053250988}"
FGA,"{'AVG': 82.46969696969697, 'STDEV': 6.421645360616634}"
FGP,"{'AVG': 0.4585, 'STDEV': 0.050011460225093}"
FG3M,"{'AVG': 7.9393939393939394, 'STDEV': 3.2290926940922002}"
FG3A,"{'AVG': 20.46969696969697, 'STDEV': 4.49005635383411}"
FG3P,"{'AVG': 0.37979704316010804, 'STDEV': 0.110796353127454}"
FTM,"{'AVG': 14.409090909090908, 'STDEV': 4.758724045944937}"
FTA,"{'AVG': 18.71212121212121, 'STDEV': 18.71212121212121}"
FTP,"{'AVG': 0.769742424242424, 'STDEV': 0.769742424242424}"
OREB,"{'AVG': 9.696969696969697, 'STDEV': 3.984468681768082}"
DREB,"{'AVG': 29.5, 'STDEV': 4.965263956110103}"
REB,"{'AVG': 39.196969696969695, 'STDEV': 5.711579862187389}"
AST,"{'AVG': 22.272727272727273, 'STDEV': 4.021272108503648}"
BLK,"{'AVG': 5.484848484848484, 'STDEV': 2.512996521118068}"
TOV,"{'AVG': 13.43939393939394, 'STDEV': 3.75040013405252}"
PF,"{'AVG': 21.363636363636363, 'STDEV': 4.656298839327098}"
