,0
Team_ID,1610612742
Season,2011-12
FGM,"{'AVG': 36.333333333333336, 'STDEV': 4.668497809239263}"
FGA,"{'AVG': 82, 'STDEV': 6.586699885725429}"
FGP,"{'AVG': 0.443621212121212, 'STDEV': 0.049213745781974}"
FG3M,"{'AVG': 7.53030303030303, 'STDEV': 2.6615189241639783}"
FG3A,"{'AVG': 22.181818181818183, 'STDEV': 4.620719527416585}"
FG3P,"{'AVG': 0.34049226633012203, 'STDEV': 0.101030251936933}"
FTM,"{'AVG': 15.590909090909092, 'STDEV': 5.107994556732455}"
FTA,"{'AVG': 20.21212121212121, 'STDEV': 20.21212121212121}"
FTP,"{'AVG': 0.77130303030303, 'STDEV': 0.77130303030303}"
OREB,"{'AVG': 10.075757575757576, 'STDEV': 3.9469973243958343}"
DREB,"{'AVG': 32.68181818181818, 'STDEV': 5.338277137541924}"
REB,"{'AVG': 42.75757575757576, 'STDEV': 6.746077164512507}"
AST,"{'AVG': 20.90909090909091, 'STDEV': 4.549648414910838}"
BLK,"{'AVG': 5.106060606060606, 'STDEV': 2.8018059444073833}"
TOV,"{'AVG': 13.530303030303031, 'STDEV': 3.57865336499079}"
PF,"{'AVG': 18.575757575757574, 'STDEV': 4.768681824186464}"
