,0
Team_ID,1610612756
Season,2004-05
FGM,"{'AVG': 40.86585365853659, 'STDEV': 4.868041903919869}"
FGA,"{'AVG': 85.58536585365853, 'STDEV': 6.089763156034675}"
FGP,"{'AVG': 0.47840243902439006, 'STDEV': 0.054670248246742006}"
FG3M,"{'AVG': 9.707317073170731, 'STDEV': 3.408369527574002}"
FG3A,"{'AVG': 24.70731707317073, 'STDEV': 5.744536437857953}"
FG3P,"{'AVG': 0.39105426533918103, 'STDEV': 0.09815022196302801}"
FTM,"{'AVG': 18.975609756097562, 'STDEV': 5.415970005925884}"
FTA,"{'AVG': 25.365853658536587, 'STDEV': 25.365853658536587}"
FTP,"{'AVG': 0.746085365853658, 'STDEV': 0.746085365853658}"
OREB,"{'AVG': 11.792682926829269, 'STDEV': 3.257423828271178}"
DREB,"{'AVG': 32.34146341463415, 'STDEV': 5.531547039191941}"
REB,"{'AVG': 44.13414634146341, 'STDEV': 6.440156035073806}"
AST,"{'AVG': 23.5, 'STDEV': 4.722549008300757}"
BLK,"{'AVG': 5.524390243902439, 'STDEV': 2.475687258396166}"
TOV,"{'AVG': 13.426829268292684, 'STDEV': 3.590214711433638}"
PF,"{'AVG': 19.0609756097561, 'STDEV': 4.202725632269909}"
