,0
Team_ID,1610612752
Season,2004-05
FGM,"{'AVG': 36.31707317073171, 'STDEV': 5.316821775934292}"
FGA,"{'AVG': 80.47560975609755, 'STDEV': 7.429048108368047}"
FGP,"{'AVG': 0.45236585365853604, 'STDEV': 0.06117118505768}"
FG3M,"{'AVG': 5.378048780487805, 'STDEV': 2.613546117104701}"
FG3A,"{'AVG': 15.121951219512194, 'STDEV': 5.041531816751679}"
FG3P,"{'AVG': 0.36182916272875804, 'STDEV': 0.13176392895720102}"
FTM,"{'AVG': 19.26829268292683, 'STDEV': 6.004214117812454}"
FTA,"{'AVG': 25.121951219512194, 'STDEV': 25.121951219512194}"
FTP,"{'AVG': 0.7642682926829261, 'STDEV': 0.7642682926829261}"
OREB,"{'AVG': 11.768292682926829, 'STDEV': 3.396798712541861}"
DREB,"{'AVG': 29.182926829268293, 'STDEV': 4.2835546816434285}"
REB,"{'AVG': 40.951219512195124, 'STDEV': 5.66318507212117}"
AST,"{'AVG': 20.304878048780488, 'STDEV': 4.270741758773232}"
BLK,"{'AVG': 3.170731707317073, 'STDEV': 2.181883194125981}"
TOV,"{'AVG': 13.890243902439025, 'STDEV': 3.3775076557231563}"
PF,"{'AVG': 23.682926829268293, 'STDEV': 4.543012675243098}"
