,0
Team_ID,1610612739
Season,2004-05
FGM,"{'AVG': 36.46341463414634, 'STDEV': 4.442208109452373}"
FGA,"{'AVG': 81.54878048780488, 'STDEV': 6.827960740744299}"
FGP,"{'AVG': 0.44832926829268205, 'STDEV': 0.051041028008835004}"
FG3M,"{'AVG': 3.6585365853658542, 'STDEV': 2.126955235240991}"
FG3A,"{'AVG': 11.024390243902438, 'STDEV': 3.303479683404921}"
FG3P,"{'AVG': 0.324283265952921, 'STDEV': 0.164171446594398}"
FTM,"{'AVG': 19.926829268292682, 'STDEV': 6.424837006732809}"
FTA,"{'AVG': 26.51219512195122, 'STDEV': 26.51219512195122}"
FTP,"{'AVG': 0.750597560975609, 'STDEV': 0.750597560975609}"
OREB,"{'AVG': 13.621951219512194, 'STDEV': 4.105522459353712}"
DREB,"{'AVG': 28.682926829268293, 'STDEV': 5.741075841838395}"
REB,"{'AVG': 42.30487804878049, 'STDEV': 6.92943092525694}"
AST,"{'AVG': 22.573170731707318, 'STDEV': 5.079687187328379}"
BLK,"{'AVG': 5.621951219512195, 'STDEV': 2.622976557707377}"
TOV,"{'AVG': 13.060975609756097, 'STDEV': 3.853321674260234}"
PF,"{'AVG': 22.5609756097561, 'STDEV': 4.251644739045361}"
