,0
Team_ID,1610612763
Season,2004-05
FGM,"{'AVG': 34.170731707317074, 'STDEV': 4.183462084631595}"
FGA,"{'AVG': 76.47560975609755, 'STDEV': 6.517262186971674}"
FGP,"{'AVG': 0.44858536585365805, 'STDEV': 0.056344388838359}"
FG3M,"{'AVG': 6.475609756097561, 'STDEV': 2.820671532669532}"
FG3A,"{'AVG': 18.121951219512194, 'STDEV': 5.322651905416421}"
FG3P,"{'AVG': 0.35515484458670804, 'STDEV': 0.12470017840882901}"
FTM,"{'AVG': 18.609756097560975, 'STDEV': 5.929120638401233}"
FTA,"{'AVG': 24.682926829268293, 'STDEV': 24.682926829268293}"
FTP,"{'AVG': 0.7491951219512191, 'STDEV': 0.7491951219512191}"
OREB,"{'AVG': 10.817073170731707, 'STDEV': 3.909873695602915}"
DREB,"{'AVG': 28.134146341463413, 'STDEV': 5.353577770172275}"
REB,"{'AVG': 38.951219512195124, 'STDEV': 6.6367894198227635}"
AST,"{'AVG': 20.926829268292682, 'STDEV': 4.2998147758122425}"
BLK,"{'AVG': 5.804878048780488, 'STDEV': 2.979100139180501}"
TOV,"{'AVG': 13.963414634146341, 'STDEV': 3.756295528517554}"
PF,"{'AVG': 23.29268292682927, 'STDEV': 4.459662293802821}"
