,0
Team_ID,1610612747
Season,2004-05
FGM,"{'AVG': 35.30487804878049, 'STDEV': 4.401708490945905}"
FGA,"{'AVG': 80.84146341463415, 'STDEV': 7.193051366105703}"
FGP,"{'AVG': 0.43785365853658503, 'STDEV': 0.051825710276938004}"
FG3M,"{'AVG': 7.853658536585366, 'STDEV': 3.174442504644965}"
FG3A,"{'AVG': 22.109756097560975, 'STDEV': 6.057351614505508}"
FG3P,"{'AVG': 0.35605505464499004, 'STDEV': 0.110324672417937}"
FTM,"{'AVG': 20.25609756097561, 'STDEV': 6.31832720401777}"
FTA,"{'AVG': 26.0609756097561, 'STDEV': 26.0609756097561}"
FTP,"{'AVG': 0.7781951219512191, 'STDEV': 0.7781951219512191}"
OREB,"{'AVG': 12.536585365853659, 'STDEV': 4.346689167037933}"
DREB,"{'AVG': 30.621951219512194, 'STDEV': 4.617840454880061}"
REB,"{'AVG': 43.15853658536585, 'STDEV': 6.207262795486045}"
AST,"{'AVG': 20.390243902439025, 'STDEV': 4.636825482704856}"
BLK,"{'AVG': 4.195121951219512, 'STDEV': 2.268621294429038}"
TOV,"{'AVG': 13.74390243902439, 'STDEV': 3.9777497690191943}"
PF,"{'AVG': 21.878048780487806, 'STDEV': 4.338715301414336}"
