,0
Team_ID,1610612750
Season,2004-05
FGM,"{'AVG': 37.13414634146341, 'STDEV': 4.401913711557599}"
FGA,"{'AVG': 80.84146341463415, 'STDEV': 6.812242994939463}"
FGP,"{'AVG': 0.46013414634146305, 'STDEV': 0.047407808440320005}"
FG3M,"{'AVG': 4.8170731707317085, 'STDEV': 2.414606011777244}"
FG3A,"{'AVG': 13.963414634146341, 'STDEV': 4.834150944769954}"
FG3P,"{'AVG': 0.34883367739353505, 'STDEV': 0.13175102552401202}"
FTM,"{'AVG': 17.670731707317074, 'STDEV': 5.809857264451788}"
FTA,"{'AVG': 22.195121951219512, 'STDEV': 22.195121951219512}"
FTP,"{'AVG': 0.7955731707317071, 'STDEV': 0.7955731707317071}"
OREB,"{'AVG': 11.548780487804878, 'STDEV': 3.909950708616683}"
DREB,"{'AVG': 31.463414634146343, 'STDEV': 5.245092055003631}"
REB,"{'AVG': 43.01219512195122, 'STDEV': 6.78686804336143}"
AST,"{'AVG': 23.390243902439025, 'STDEV': 4.399091088953828}"
BLK,"{'AVG': 5.451219512195122, 'STDEV': 2.404483666882753}"
TOV,"{'AVG': 12.621951219512194, 'STDEV': 3.697313819392745}"
PF,"{'AVG': 21.634146341463413, 'STDEV': 3.860250727870339}"
