,0
Team_ID,1610612755
Season,2004-05
FGM,"{'AVG': 35.926829268292686, 'STDEV': 4.7160887953945885}"
FGA,"{'AVG': 82.14634146341463, 'STDEV': 6.672445553149238}"
FGP,"{'AVG': 0.437682926829268, 'STDEV': 0.047204539970187004}"
FG3M,"{'AVG': 6.158536585365853, 'STDEV': 2.540873341619208}"
FG3A,"{'AVG': 17.71951219512195, 'STDEV': 5.028988534987391}"
FG3P,"{'AVG': 0.351329612216338, 'STDEV': 0.12822959886411}"
FTM,"{'AVG': 21.109756097560975, 'STDEV': 6.620219864240786}"
FTA,"{'AVG': 26.75609756097561, 'STDEV': 26.75609756097561}"
FTP,"{'AVG': 0.7876463414634141, 'STDEV': 0.7876463414634141}"
OREB,"{'AVG': 11.085365853658537, 'STDEV': 3.228733725384755}"
DREB,"{'AVG': 30.926829268292682, 'STDEV': 4.51822233098585}"
REB,"{'AVG': 42.01219512195122, 'STDEV': 5.378268807791667}"
AST,"{'AVG': 20.853658536585368, 'STDEV': 4.706501810195197}"
BLK,"{'AVG': 3.914634146341463, 'STDEV': 2.455536548504594}"
TOV,"{'AVG': 15.158536585365853, 'STDEV': 3.7563756901840213}"
PF,"{'AVG': 22.902439024390244, 'STDEV': 3.821995329498089}"
