,0
Team_ID,1610612746
Season,2004-05
FGM,"{'AVG': 35.65853658536585, 'STDEV': 4.777052948106746}"
FGA,"{'AVG': 77.65853658536585, 'STDEV': 7.477075271929645}"
FGP,"{'AVG': 0.46068292682926804, 'STDEV': 0.056916633436090006}"
FG3M,"{'AVG': 2.817073170731707, 'STDEV': 1.7006030069279952}"
FG3A,"{'AVG': 8.158536585365853, 'STDEV': 3.338771534987459}"
FG3P,"{'AVG': 0.341352719096621, 'STDEV': 0.192915344465448}"
FTM,"{'AVG': 21.585365853658537, 'STDEV': 6.683222442069219}"
FTA,"{'AVG': 27.73170731707317, 'STDEV': 27.73170731707317}"
FTP,"{'AVG': 0.7789146341463411, 'STDEV': 0.7789146341463411}"
OREB,"{'AVG': 11.951219512195122, 'STDEV': 3.83905350675954}"
DREB,"{'AVG': 29.9390243902439, 'STDEV': 5.598385042654491}"
REB,"{'AVG': 41.890243902439025, 'STDEV': 6.305016810192834}"
AST,"{'AVG': 23.182926829268293, 'STDEV': 4.653760058913434}"
BLK,"{'AVG': 5.146341463414634, 'STDEV': 2.368110937609862}"
TOV,"{'AVG': 14.768292682926829, 'STDEV': 4.173102527305384}"
PF,"{'AVG': 22.182926829268293, 'STDEV': 5.185754582235119}"
