,0
Team_ID,1610612757
Season,2004-05
FGM,"{'AVG': 35.31707317073171, 'STDEV': 4.801949318124797}"
FGA,"{'AVG': 78.3170731707317, 'STDEV': 6.455695253375619}"
FGP,"{'AVG': 0.45203658536585306, 'STDEV': 0.057686989594216004}"
FG3M,"{'AVG': 5.121951219512195, 'STDEV': 2.949744679900861}"
FG3A,"{'AVG': 14.158536585365853, 'STDEV': 5.5588201790124145}"
FG3P,"{'AVG': 0.35406479457897905, 'STDEV': 0.12393187260837901}"
FTM,"{'AVG': 17.182926829268293, 'STDEV': 5.790857095095208}"
FTA,"{'AVG': 23.70731707317073, 'STDEV': 23.70731707317073}"
FTP,"{'AVG': 0.7241585365853651, 'STDEV': 0.7241585365853651}"
OREB,"{'AVG': 11.829268292682928, 'STDEV': 4.482627310645257}"
DREB,"{'AVG': 29.317073170731707, 'STDEV': 4.721576553977895}"
REB,"{'AVG': 41.146341463414636, 'STDEV': 6.70566731236985}"
AST,"{'AVG': 21, 'STDEV': 3.978336397770701}"
BLK,"{'AVG': 6.634146341463414, 'STDEV': 3.229922581046541}"
TOV,"{'AVG': 15.134146341463415, 'STDEV': 4.10889488348205}"
PF,"{'AVG': 20.76829268292683, 'STDEV': 3.8209906946481533}"
