,0
Team_ID,1610612741
Season,2004-05
FGM,"{'AVG': 34.74390243902439, 'STDEV': 3.9684277933280043}"
FGA,"{'AVG': 80.39024390243902, 'STDEV': 8.132780942931088}"
FGP,"{'AVG': 0.434914634146341, 'STDEV': 0.05428097937094901}"
FG3M,"{'AVG': 6.23170731707317, 'STDEV': 2.851461745512052}"
FG3A,"{'AVG': 17.475609756097562, 'STDEV': 4.800271622345834}"
FG3P,"{'AVG': 0.35420342264249904, 'STDEV': 0.13020386182451701}"
FTM,"{'AVG': 18.73170731707317, 'STDEV': 6.214377555886534}"
FTA,"{'AVG': 24.975609756097562, 'STDEV': 24.975609756097562}"
FTP,"{'AVG': 0.749439024390243, 'STDEV': 0.749439024390243}"
OREB,"{'AVG': 12.207317073170731, 'STDEV': 4.21560242719227}"
DREB,"{'AVG': 31.597560975609756, 'STDEV': 4.809609096041996}"
REB,"{'AVG': 43.80487804878049, 'STDEV': 6.691507468961423}"
AST,"{'AVG': 21.25609756097561, 'STDEV': 4.529221925410987}"
BLK,"{'AVG': 4.5, 'STDEV': 2.573607738200104}"
TOV,"{'AVG': 16.085365853658537, 'STDEV': 3.6757504298473993}"
PF,"{'AVG': 24.73170731707317, 'STDEV': 4.483298996117455}"
