,0
Team_ID,1610612753
Season,2004-05
FGM,"{'AVG': 37, 'STDEV': 4.791968589521739}"
FGA,"{'AVG': 81.45121951219512, 'STDEV': 7.432249446013146}"
FGP,"{'AVG': 0.45589024390243904, 'STDEV': 0.056348125626928}"
FG3M,"{'AVG': 3.902439024390244, 'STDEV': 2.123413023084874}"
FG3A,"{'AVG': 11.170731707317072, 'STDEV': 3.537470945825913}"
FG3P,"{'AVG': 0.340444984791526, 'STDEV': 0.142068568522072}"
FTM,"{'AVG': 21.609756097560975, 'STDEV': 7.133222736354434}"
FTA,"{'AVG': 28.475609756097562, 'STDEV': 28.475609756097562}"
FTP,"{'AVG': 0.7567317073170731, 'STDEV': 0.7567317073170731}"
OREB,"{'AVG': 12.658536585365853, 'STDEV': 3.935340078783792}"
DREB,"{'AVG': 31.024390243902438, 'STDEV': 4.949063035792666}"
REB,"{'AVG': 43.68292682926829, 'STDEV': 6.233874107618927}"
AST,"{'AVG': 19.304878048780488, 'STDEV': 4.574996524022815}"
BLK,"{'AVG': 5.378048780487805, 'STDEV': 2.765038538799754}"
TOV,"{'AVG': 15.646341463414634, 'STDEV': 3.8501946438515953}"
PF,"{'AVG': 23.621951219512194, 'STDEV': 3.974114526431771}"
