,0
Team_ID,1610612765
Season,2004-05
FGM,"{'AVG': 34.76829268292683, 'STDEV': 5.041307836603771}"
FGA,"{'AVG': 78.3048780487805, 'STDEV': 6.497272028482784}"
FGP,"{'AVG': 0.44515853658536503, 'STDEV': 0.063603802493712}"
FG3M,"{'AVG': 4.426829268292683, 'STDEV': 2.096619782817259}"
FG3A,"{'AVG': 12.841463414634147, 'STDEV': 3.837661042408873}"
FG3P,"{'AVG': 0.34616009090542804, 'STDEV': 0.146172594205565}"
FTM,"{'AVG': 19.365853658536587, 'STDEV': 5.684095626344695}"
FTA,"{'AVG': 26.21951219512195, 'STDEV': 26.21951219512195}"
FTP,"{'AVG': 0.7389512195121951, 'STDEV': 0.7389512195121951}"
OREB,"{'AVG': 12.853658536585366, 'STDEV': 4.363490366468059}"
DREB,"{'AVG': 30.573170731707318, 'STDEV': 5.069956261054856}"
REB,"{'AVG': 43.426829268292686, 'STDEV': 6.299187656435125}"
AST,"{'AVG': 21.79268292682927, 'STDEV': 4.935979782853851}"
BLK,"{'AVG': 6.060975609756097, 'STDEV': 2.682119858930502}"
TOV,"{'AVG': 13.060975609756097, 'STDEV': 3.5947408807030543}"
PF,"{'AVG': 19.975609756097562, 'STDEV': 4.3003749757723835}"
