,0
Team_ID,1610612742
Season,1999-00
FGM,"{'AVG': 38.96341463414634, 'STDEV': 4.019843132960584}"
FGA,"{'AVG': 85.9390243902439, 'STDEV': 6.216957218859252}"
FGP,"{'AVG': 0.454243902439024, 'STDEV': 0.043950185318394}"
FG3M,"{'AVG': 6.329268292682927, 'STDEV': 2.680772313855714}"
FG3A,"{'AVG': 16.170731707317074, 'STDEV': 4.628961108010745}"
FG3P,"{'AVG': 0.390298198997224, 'STDEV': 0.11429621012987201}"
FTM,"{'AVG': 17.158536585365855, 'STDEV': 5.716490143468576}"
FTA,"{'AVG': 21.353658536585368, 'STDEV': 21.353658536585368}"
FTP,"{'AVG': 0.809426829268292, 'STDEV': 0.809426829268292}"
OREB,"{'AVG': 11.353658536585366, 'STDEV': 3.327298059355432}"
DREB,"{'AVG': 29.804878048780488, 'STDEV': 4.879888240954249}"
REB,"{'AVG': 41.15853658536585, 'STDEV': 5.252793524143793}"
AST,"{'AVG': 22.073170731707318, 'STDEV': 4.460472454090564}"
BLK,"{'AVG': 5.073170731707317, 'STDEV': 2.765664645876969}"
TOV,"{'AVG': 13.182926829268293, 'STDEV': 3.794499100893122}"
PF,"{'AVG': 21.585365853658537, 'STDEV': 4.483030334005086}"
