,0
Team_ID,1610612766
Season,1999-00
FGM,"{'AVG': 35.792682926829265, 'STDEV': 5.170519005584673}"
FGA,"{'AVG': 79.67073170731707, 'STDEV': 6.622175387695647}"
FGP,"{'AVG': 0.44991463414634103, 'STDEV': 0.057815415352080006}"
FG3M,"{'AVG': 4.134146341463414, 'STDEV': 2.198552807520343}"
FG3A,"{'AVG': 12.207317073170731, 'STDEV': 3.892816444880501}"
FG3P,"{'AVG': 0.33675722911168005, 'STDEV': 0.14216933331971202}"
FTM,"{'AVG': 22.71951219512195, 'STDEV': 6.9535928900171005}"
FTA,"{'AVG': 29.975609756097562, 'STDEV': 29.975609756097562}"
FTP,"{'AVG': 0.7612804878048781, 'STDEV': 0.7612804878048781}"
OREB,"{'AVG': 10.78048780487805, 'STDEV': 3.351890530652675}"
DREB,"{'AVG': 32.13414634146341, 'STDEV': 5.3374109299462695}"
REB,"{'AVG': 42.91463414634146, 'STDEV': 6.375495564398045}"
AST,"{'AVG': 24.670731707317074, 'STDEV': 5.445702525956082}"
BLK,"{'AVG': 5.853658536585366, 'STDEV': 3.1115950068898}"
TOV,"{'AVG': 14.146341463414634, 'STDEV': 4.085874345340771}"
PF,"{'AVG': 20.365853658536587, 'STDEV': 4.25865044154343}"
