,0
Team_ID,1610612748
Season,1999-00
FGM,"{'AVG': 36.26829268292683, 'STDEV': 5.381836807211082}"
FGA,"{'AVG': 78.8048780487805, 'STDEV': 7.179255135871126}"
FGP,"{'AVG': 0.46070731707317003, 'STDEV': 0.057580322385745}"
FG3M,"{'AVG': 5.439024390243903, 'STDEV': 2.5584406949392493}"
FG3A,"{'AVG': 14.658536585365853, 'STDEV': 4.447830688321928}"
FG3P,"{'AVG': 0.37153919364563703, 'STDEV': 0.141986866042266}"
FTM,"{'AVG': 16.402439024390244, 'STDEV': 5.904297986929377}"
FTA,"{'AVG': 22.28048780487805, 'STDEV': 22.28048780487805}"
FTP,"{'AVG': 0.738012195121951, 'STDEV': 0.738012195121951}"
OREB,"{'AVG': 11.231707317073171, 'STDEV': 3.553119931357857}"
DREB,"{'AVG': 31.9390243902439, 'STDEV': 5.529600617318767}"
REB,"{'AVG': 43.170731707317074, 'STDEV': 6.816474013484765}"
AST,"{'AVG': 23.548780487804876, 'STDEV': 4.419799557000183}"
BLK,"{'AVG': 6.390243902439025, 'STDEV': 2.9091430903316002}"
TOV,"{'AVG': 14.414634146341463, 'STDEV': 4.136412292630185}"
PF,"{'AVG': 23.74390243902439, 'STDEV': 4.8757676840558}"
