,0
Team_ID,1610612741
Season,1999-00
FGM,"{'AVG': 31.28048780487805, 'STDEV': 4.269542983736421}"
FGA,"{'AVG': 75.36585365853658, 'STDEV': 6.893389560487697}"
FGP,"{'AVG': 0.416548780487804, 'STDEV': 0.055757223401613}"
FG3M,"{'AVG': 4.146341463414634, 'STDEV': 2.178015583498718}"
FG3A,"{'AVG': 12.585365853658537, 'STDEV': 4.088379254206615}"
FG3P,"{'AVG': 0.323480582884607, 'STDEV': 0.14241515154321402}"
FTM,"{'AVG': 18.073170731707318, 'STDEV': 5.311948999004196}"
FTA,"{'AVG': 25.475609756097562, 'STDEV': 25.475609756097562}"
FTP,"{'AVG': 0.7188780487804871, 'STDEV': 0.7188780487804871}"
OREB,"{'AVG': 12.585365853658537, 'STDEV': 4.036717953958052}"
DREB,"{'AVG': 28.329268292682926, 'STDEV': 5.3565579468761}"
REB,"{'AVG': 40.91463414634146, 'STDEV': 6.738870512958724}"
AST,"{'AVG': 20.0609756097561, 'STDEV': 4.704470059699354}"
BLK,"{'AVG': 4.670731707317073, 'STDEV': 2.228074948585235}"
TOV,"{'AVG': 17.536585365853657, 'STDEV': 4.683027199566746}"
PF,"{'AVG': 23.26829268292683, 'STDEV': 4.43902108129627}"
