,0
Team_ID,1610612738
Season,1999-00
FGM,"{'AVG': 37.24390243902439, 'STDEV': 4.384487175580912}"
FGA,"{'AVG': 83.90243902439025, 'STDEV': 6.583949349702346}"
FGP,"{'AVG': 0.44454878048780405, 'STDEV': 0.046779797380267}"
FG3M,"{'AVG': 5.085365853658536, 'STDEV': 2.373730821438436}"
FG3A,"{'AVG': 15.365853658536585, 'STDEV': 4.347589640481664}"
FG3P,"{'AVG': 0.328037877526327, 'STDEV': 0.124945914123259}"
FTM,"{'AVG': 19.76829268292683, 'STDEV': 6.364055661014367}"
FTA,"{'AVG': 26.524390243902438, 'STDEV': 26.524390243902438}"
FTP,"{'AVG': 0.7444512195121951, 'STDEV': 0.7444512195121951}"
OREB,"{'AVG': 13.512195121951219, 'STDEV': 4.22877825054963}"
DREB,"{'AVG': 29.51219512195122, 'STDEV': 5.190789331824527}"
REB,"{'AVG': 43.02439024390244, 'STDEV': 7.16296305637996}"
AST,"{'AVG': 21.23170731707317, 'STDEV': 4.140432316211797}"
BLK,"{'AVG': 3.48780487804878, 'STDEV': 1.945199234069051}"
TOV,"{'AVG': 14.890243902439025, 'STDEV': 3.348137855625273}"
PF,"{'AVG': 27.109756097560975, 'STDEV': 4.7997070321112485}"
