,0
Team_ID,1610612746
Season,1999-00
FGM,"{'AVG': 35.08536585365854, 'STDEV': 4.981945724095354}"
FGA,"{'AVG': 82.40243902439025, 'STDEV': 7.290886846931215}"
FGP,"{'AVG': 0.426414634146341, 'STDEV': 0.052079699421557005}"
FG3M,"{'AVG': 5.23170731707317, 'STDEV': 2.3322684368286772}"
FG3A,"{'AVG': 15.451219512195122, 'STDEV': 4.193329326455102}"
FG3P,"{'AVG': 0.340624783204354, 'STDEV': 0.12999797236766902}"
FTM,"{'AVG': 16.621951219512194, 'STDEV': 5.857653522334225}"
FTA,"{'AVG': 22.26829268292683, 'STDEV': 22.26829268292683}"
FTP,"{'AVG': 0.747463414634146, 'STDEV': 0.747463414634146}"
OREB,"{'AVG': 11.646341463414634, 'STDEV': 4.347191377155782}"
DREB,"{'AVG': 28.98780487804878, 'STDEV': 5.716542817876718}"
REB,"{'AVG': 40.63414634146341, 'STDEV': 7.500637331146034}"
AST,"{'AVG': 18.036585365853657, 'STDEV': 3.979717472294908}"
BLK,"{'AVG': 6.024390243902439, 'STDEV': 2.914313801265972}"
TOV,"{'AVG': 15.426829268292684, 'STDEV': 3.906406538567752}"
PF,"{'AVG': 22.20731707317073, 'STDEV': 4.689725583269406}"
