,0
Team_ID,1610612765
Season,1999-00
FGM,"{'AVG': 37.1219512195122, 'STDEV': 5.021903244301104}"
FGA,"{'AVG': 80.91463414634147, 'STDEV': 6.937465327707276}"
FGP,"{'AVG': 0.46008536585365806, 'STDEV': 0.059754890542044005}"
FG3M,"{'AVG': 5.353658536585366, 'STDEV': 2.322046517645891}"
FG3A,"{'AVG': 14.914634146341463, 'STDEV': 4.216959350147325}"
FG3P,"{'AVG': 0.36000972906967904, 'STDEV': 0.12059590858454601}"
FTM,"{'AVG': 23.853658536585368, 'STDEV': 6.448508203825344}"
FTA,"{'AVG': 30.5609756097561, 'STDEV': 30.5609756097561}"
FTP,"{'AVG': 0.7829146341463411, 'STDEV': 0.7829146341463411}"
OREB,"{'AVG': 11.182926829268293, 'STDEV': 3.528116514902547}"
DREB,"{'AVG': 29.975609756097562, 'STDEV': 5.081983693950883}"
REB,"{'AVG': 41.15853658536585, 'STDEV': 6.59492792797527}"
AST,"{'AVG': 20.817073170731707, 'STDEV': 4.5761810828705105}"
BLK,"{'AVG': 3.329268292682926, 'STDEV': 1.918428356553652}"
TOV,"{'AVG': 15.24390243902439, 'STDEV': 3.455398265837027}"
PF,"{'AVG': 24.524390243902438, 'STDEV': 4.991908538642835}"
