,0
Team_ID,1610612756
Season,1999-00
FGM,"{'AVG': 37.71951219512195, 'STDEV': 5.164633746396481}"
FGA,"{'AVG': 82.57317073170732, 'STDEV': 7.855218424016568}"
FGP,"{'AVG': 0.458048780487804, 'STDEV': 0.056724132613171004}"
FG3M,"{'AVG': 5.585365853658536, 'STDEV': 2.5913017821602793}"
FG3A,"{'AVG': 15.195121951219512, 'STDEV': 5.068515803870014}"
FG3P,"{'AVG': 0.36809168042580503, 'STDEV': 0.14716736711330902}"
FTM,"{'AVG': 17.890243902439025, 'STDEV': 6.293257410011612}"
FTA,"{'AVG': 23.585365853658537, 'STDEV': 23.585365853658537}"
FTP,"{'AVG': 0.758719512195121, 'STDEV': 0.758719512195121}"
OREB,"{'AVG': 12.463414634146341, 'STDEV': 3.3672171238708932}"
DREB,"{'AVG': 31.195121951219512, 'STDEV': 5.294858965678479}"
REB,"{'AVG': 43.65853658536585, 'STDEV': 6.385205725187402}"
AST,"{'AVG': 25.585365853658537, 'STDEV': 5.504097731672948}"
BLK,"{'AVG': 5.2804878048780495, 'STDEV': 2.812118353777435}"
TOV,"{'AVG': 16.23170731707317, 'STDEV': 4.403418370468323}"
PF,"{'AVG': 24.0609756097561, 'STDEV': 4.381069154632163}"
