,0
Team_ID,1610612745
Season,1999-00
FGM,"{'AVG': 36.59756097560975, 'STDEV': 5.572994310301763}"
FGA,"{'AVG': 81.26829268292683, 'STDEV': 7.7125019246655935}"
FGP,"{'AVG': 0.44992682926829203, 'STDEV': 0.050411095312074}"
FG3M,"{'AVG': 7.085365853658536, 'STDEV': 2.876903425784183}"
FG3A,"{'AVG': 19.817073170731707, 'STDEV': 5.077493424521732}"
FG3P,"{'AVG': 0.35272930855654905, 'STDEV': 0.10208663566812301}"
FTM,"{'AVG': 19.182926829268293, 'STDEV': 6.152642810218671}"
FTA,"{'AVG': 26.158536585365855, 'STDEV': 26.158536585365855}"
FTP,"{'AVG': 0.7336341463414631, 'STDEV': 0.7336341463414631}"
OREB,"{'AVG': 12.292682926829269, 'STDEV': 3.948707570645152}"
DREB,"{'AVG': 31.536585365853657, 'STDEV': 5.128461184629589}"
REB,"{'AVG': 43.829268292682926, 'STDEV': 6.6995575273993175}"
AST,"{'AVG': 21.634146341463413, 'STDEV': 5.18428821768223}"
BLK,"{'AVG': 5.341463414634147, 'STDEV': 2.440499403431838}"
TOV,"{'AVG': 16.5609756097561, 'STDEV': 4.306462444921728}"
PF,"{'AVG': 20.28048780487805, 'STDEV': 4.255060575344309}"
