,0
Team_ID,1610612764
Season,1999-00
FGM,"{'AVG': 36.707317073170735, 'STDEV': 4.847012074089725}"
FGA,"{'AVG': 81.47560975609755, 'STDEV': 6.988925295358448}"
FGP,"{'AVG': 0.45235365853658505, 'STDEV': 0.060617679031295}"
FG3M,"{'AVG': 4.085365853658536, 'STDEV': 2.384110049619391}"
FG3A,"{'AVG': 10.853658536585366, 'STDEV': 4.028055779584581}"
FG3P,"{'AVG': 0.37051177047434203, 'STDEV': 0.171403980388027}"
FTM,"{'AVG': 19.097560975609756, 'STDEV': 5.5100575966552565}"
FTA,"{'AVG': 25.695121951219512, 'STDEV': 25.695121951219512}"
FTP,"{'AVG': 0.7457317073170731, 'STDEV': 0.7457317073170731}"
OREB,"{'AVG': 12.975609756097562, 'STDEV': 4.079383909415425}"
DREB,"{'AVG': 29.73170731707317, 'STDEV': 4.843345391353563}"
REB,"{'AVG': 42.707317073170735, 'STDEV': 6.266682042688089}"
AST,"{'AVG': 21.597560975609756, 'STDEV': 4.518438920026899}"
BLK,"{'AVG': 4.670731707317073, 'STDEV': 2.177635358431451}"
TOV,"{'AVG': 15.451219512195122, 'STDEV': 4.222667926839064}"
PF,"{'AVG': 26.20731707317073, 'STDEV': 4.244787085873244}"
