,0
Team_ID,1610612749
Season,1994-95
FGM,"{'AVG': 36.853658536585364, 'STDEV': 4.06163000551704}"
FGA,"{'AVG': 80.3170731707317, 'STDEV': 8.378216977554056}"
FGP,"{'AVG': 0.460756097560975, 'STDEV': 0.044971749973667006}"
FG3M,"{'AVG': 6.024390243902439, 'STDEV': 2.233170860624674}"
FG3A,"{'AVG': 16.451219512195124, 'STDEV': 3.969489935278995}"
FG3P,"{'AVG': 0.36616802193476805, 'STDEV': 0.10628330349526101}"
FTM,"{'AVG': 19.609756097560975, 'STDEV': 6.820007055426957}"
FTA,"{'AVG': 27.548780487804876, 'STDEV': 27.548780487804876}"
FTP,"{'AVG': 0.7083292682926831, 'STDEV': 0.7083292682926831}"
OREB,"{'AVG': 12.963414634146341, 'STDEV': 4.05348538320813}"
DREB,"{'AVG': 26.670731707317074, 'STDEV': 4.145665229940223}"
REB,"{'AVG': 39.63414634146341, 'STDEV': 5.697112535098727}"
AST,"{'AVG': 21.182926829268293, 'STDEV': 4.266226970342902}"
BLK,"{'AVG': 4.378048780487805, 'STDEV': 2.275148856356159}"
TOV,"{'AVG': 16.365853658536587, 'STDEV': 4.542018355725996}"
PF,"{'AVG': 22.658536585365855, 'STDEV': 4.789957375503337}"
