,0
Team_ID,1610612764
Season,1994-95
FGM,"{'AVG': 38.73170731707317, 'STDEV': 4.2659975762635565}"
FGA,"{'AVG': 84.13414634146342, 'STDEV': 7.25847685808169}"
FGP,"{'AVG': 0.46134146341463406, 'STDEV': 0.043134936003254}"
FG3M,"{'AVG': 5.2804878048780495, 'STDEV': 2.389660806778732}"
FG3A,"{'AVG': 15.414634146341463, 'STDEV': 4.4967785987007645}"
FG3P,"{'AVG': 0.339237948581646, 'STDEV': 0.10966208894642701}"
FTM,"{'AVG': 17.76829268292683, 'STDEV': 5.306178044896659}"
FTA,"{'AVG': 24.548780487804876, 'STDEV': 24.548780487804876}"
FTP,"{'AVG': 0.7226463414634141, 'STDEV': 0.7226463414634141}"
OREB,"{'AVG': 12.731707317073171, 'STDEV': 4.052278068310313}"
DREB,"{'AVG': 27.0609756097561, 'STDEV': 4.414755172596287}"
REB,"{'AVG': 39.792682926829265, 'STDEV': 5.787892439038389}"
AST,"{'AVG': 21.329268292682926, 'STDEV': 4.69844964723729}"
BLK,"{'AVG': 4.926829268292683, 'STDEV': 2.135996530982051}"
TOV,"{'AVG': 15.487804878048781, 'STDEV': 3.849784032547782}"
PF,"{'AVG': 23.76829268292683, 'STDEV': 4.797887344968359}"
