,0
Team_ID,1610612738
Season,1994-95
FGM,"{'AVG': 38.76829268292683, 'STDEV': 5.343274948244606}"
FGA,"{'AVG': 83.5, 'STDEV': 7.437393011991152}"
FGP,"{'AVG': 0.465256097560975, 'STDEV': 0.057016742391845}"
FG3M,"{'AVG': 4.414634146341464, 'STDEV': 2.605555411097817}"
FG3A,"{'AVG': 12, 'STDEV': 3.637934565276644}"
FG3P,"{'AVG': 0.35223882877926505, 'STDEV': 0.152680135507949}"
FTM,"{'AVG': 20.829268292682926, 'STDEV': 6.75095764226263}"
FTA,"{'AVG': 27.658536585365855, 'STDEV': 27.658536585365855}"
FTP,"{'AVG': 0.750524390243902, 'STDEV': 0.750524390243902}"
OREB,"{'AVG': 14.097560975609756, 'STDEV': 4.188785015209479}"
DREB,"{'AVG': 28.29268292682927, 'STDEV': 5.478324978028421}"
REB,"{'AVG': 42.390243902439025, 'STDEV': 6.936673158487317}"
AST,"{'AVG': 21.74390243902439, 'STDEV': 5.253596006804294}"
BLK,"{'AVG': 4.402439024390244, 'STDEV': 2.52816117286639}"
TOV,"{'AVG': 15.475609756097562, 'STDEV': 3.436282838630158}"
PF,"{'AVG': 24.085365853658537, 'STDEV': 3.881584312890664}"
