,0
Team_ID,1610612760
Season,1994-95
FGM,"{'AVG': 40.36585365853659, 'STDEV': 5.417193011742145}"
FGA,"{'AVG': 82.20731707317073, 'STDEV': 7.522374534611007}"
FGP,"{'AVG': 0.492170731707317, 'STDEV': 0.05881437736338901}"
FG3M,"{'AVG': 5.987804878048781, 'STDEV': 2.723894735366737}"
FG3A,"{'AVG': 15.914634146341463, 'STDEV': 4.417141748067785}"
FG3P,"{'AVG': 0.37336604946911706, 'STDEV': 0.11873018529328501}"
FTM,"{'AVG': 23.70731707317073, 'STDEV': 6.971702601049666}"
FTA,"{'AVG': 31.26829268292683, 'STDEV': 31.26829268292683}"
FTP,"{'AVG': 0.7568902439024391, 'STDEV': 0.7568902439024391}"
OREB,"{'AVG': 13.024390243902438, 'STDEV': 4.334688135096413}"
DREB,"{'AVG': 28.5, 'STDEV': 5.359311730271176}"
REB,"{'AVG': 41.52439024390244, 'STDEV': 7.101079051642885}"
AST,"{'AVG': 25.79268292682927, 'STDEV': 5.117719893719185}"
BLK,"{'AVG': 4.7804878048780495, 'STDEV': 2.43444616990609}"
TOV,"{'AVG': 15.402439024390244, 'STDEV': 3.800129159915297}"
PF,"{'AVG': 25.20731707317073, 'STDEV': 3.793229201454433}"
