,0
Team_ID,1610612752
Season,1994-95
FGM,"{'AVG': 36.40243902439025, 'STDEV': 4.47450874908283}"
FGA,"{'AVG': 77.97560975609755, 'STDEV': 6.699872137634}"
FGP,"{'AVG': 0.46834146341463406, 'STDEV': 0.05627604352097901}"
FG3M,"{'AVG': 6.487804878048781, 'STDEV': 2.789946246833946}"
FG3A,"{'AVG': 17.634146341463413, 'STDEV': 4.33051815997524}"
FG3P,"{'AVG': 0.36624904058968005, 'STDEV': 0.124652800706694}"
FTM,"{'AVG': 18.926829268292682, 'STDEV': 6.153951832414355}"
FTA,"{'AVG': 25.78048780487805, 'STDEV': 25.78048780487805}"
FTP,"{'AVG': 0.735829268292682, 'STDEV': 0.735829268292682}"
OREB,"{'AVG': 11.329268292682928, 'STDEV': 3.868374074015218}"
DREB,"{'AVG': 30.158536585365855, 'STDEV': 4.8367663725974435}"
REB,"{'AVG': 41.48780487804878, 'STDEV': 6.67637053473015}"
AST,"{'AVG': 25.0609756097561, 'STDEV': 4.040986192355175}"
BLK,"{'AVG': 4.719512195121951, 'STDEV': 2.103931594460816}"
TOV,"{'AVG': 15.487804878048781, 'STDEV': 4.037612980306724}"
PF,"{'AVG': 25.634146341463413, 'STDEV': 4.214941661860539}"
