,0
Team_ID,1610612757
Season,1994-95
FGM,"{'AVG': 39.23170731707317, 'STDEV': 5.254742198015058}"
FGA,"{'AVG': 87, 'STDEV': 7.483314773547883}"
FGP,"{'AVG': 0.451475609756097, 'STDEV': 0.05036171032548}"
FG3M,"{'AVG': 5.634146341463414, 'STDEV': 2.2250659311743712}"
FG3A,"{'AVG': 15.439024390243903, 'STDEV': 4.312192192559443}"
FG3P,"{'AVG': 0.36795753299823103, 'STDEV': 0.12361751920852002}"
FTM,"{'AVG': 18.963414634146343, 'STDEV': 6.55356866679525}"
FTA,"{'AVG': 27.195121951219512, 'STDEV': 27.195121951219512}"
FTP,"{'AVG': 0.695634146341463, 'STDEV': 0.695634146341463}"
OREB,"{'AVG': 16.48780487804878, 'STDEV': 4.533126091229788}"
DREB,"{'AVG': 29.79268292682927, 'STDEV': 5.60144999939786}"
REB,"{'AVG': 46.28048780487805, 'STDEV': 6.729838459059373}"
AST,"{'AVG': 22.51219512195122, 'STDEV': 5.202667650110545}"
BLK,"{'AVG': 5.695121951219512, 'STDEV': 2.8875596274758113}"
TOV,"{'AVG': 14.353658536585366, 'STDEV': 3.808281914620099}"
PF,"{'AVG': 24.682926829268293, 'STDEV': 4.5943552289617955}"
