,0
Team_ID,1610612745
Season,1994-95
FGM,"{'AVG': 38.52439024390244, 'STDEV': 5.023956460051802}"
FGA,"{'AVG': 80.23170731707317, 'STDEV': 6.855292234251056}"
FGP,"{'AVG': 0.48145121951219505, 'STDEV': 0.059133695025622005}"
FG3M,"{'AVG': 7.878048780487805, 'STDEV': 3.136366710979319}"
FG3A,"{'AVG': 21.426829268292682, 'STDEV': 5.648184429815201}"
FG3P,"{'AVG': 0.36642327251391604, 'STDEV': 0.11208760661757002}"
FTM,"{'AVG': 18.621951219512194, 'STDEV': 6.466705314703981}"
FTA,"{'AVG': 24.865853658536587, 'STDEV': 24.865853658536587}"
FTP,"{'AVG': 0.750829268292682, 'STDEV': 0.750829268292682}"
OREB,"{'AVG': 10.731707317073171, 'STDEV': 3.326098743505781}"
DREB,"{'AVG': 29.75609756097561, 'STDEV': 4.938038235979342}"
REB,"{'AVG': 40.48780487804878, 'STDEV': 6.045596096249588}"
AST,"{'AVG': 25.121951219512194, 'STDEV': 5.563084329475004}"
BLK,"{'AVG': 6.268292682926829, 'STDEV': 2.586998740080939}"
TOV,"{'AVG': 15.609756097560975, 'STDEV': 3.8706113262045063}"
PF,"{'AVG': 20.902439024390244, 'STDEV': 4.066149803515746}"
