,0
Team_ID,1610612762
Season,1994-95
FGM,"{'AVG': 39.548780487804876, 'STDEV': 4.589715930380646}"
FGA,"{'AVG': 77.3048780487805, 'STDEV': 6.91337766404274}"
FGP,"{'AVG': 0.512573170731707, 'STDEV': 0.049325082014612005}"
FG3M,"{'AVG': 3.6707317073170733, 'STDEV': 2.018769201177839}"
FG3A,"{'AVG': 9.768292682926829, 'STDEV': 3.393162261888069}"
FG3P,"{'AVG': 0.37317708856540605, 'STDEV': 0.16481921573656302}"
FTM,"{'AVG': 23.646341463414632, 'STDEV': 6.735518441225346}"
FTA,"{'AVG': 30.28048780487805, 'STDEV': 30.28048780487805}"
FTP,"{'AVG': 0.7799390243902431, 'STDEV': 0.7799390243902431}"
OREB,"{'AVG': 10.658536585365853, 'STDEV': 3.559787454451067}"
DREB,"{'AVG': 29.414634146341463, 'STDEV': 5.443199902000718}"
REB,"{'AVG': 40.073170731707314, 'STDEV': 5.968601978305228}"
AST,"{'AVG': 27.51219512195122, 'STDEV': 4.8489375250616735}"
BLK,"{'AVG': 4.7804878048780495, 'STDEV': 2.5387096471808173}"
TOV,"{'AVG': 15.182926829268293, 'STDEV': 3.887707912047246}"
PF,"{'AVG': 24.9390243902439, 'STDEV': 5.496008789720202}"
