,0
Team_ID,1610612747
Season,1994-95
FGM,"{'AVG': 40.048780487804876, 'STDEV': 5.443089262234417}"
FGA,"{'AVG': 86.4390243902439, 'STDEV': 9.657208094073425}"
FGP,"{'AVG': 0.46546341463414603, 'STDEV': 0.056994085706152005}"
FG3M,"{'AVG': 6.402439024390244, 'STDEV': 2.862528262182162}"
FG3A,"{'AVG': 18.195121951219512, 'STDEV': 5.034299697250296}"
FG3P,"{'AVG': 0.34973810712331205, 'STDEV': 0.11540902555942001}"
FTM,"{'AVG': 18.573170731707318, 'STDEV': 6.507413602780394}"
FTA,"{'AVG': 25.26829268292683, 'STDEV': 25.26829268292683}"
FTP,"{'AVG': 0.733548780487804, 'STDEV': 0.733548780487804}"
OREB,"{'AVG': 13.731707317073171, 'STDEV': 4.312052533200587}"
DREB,"{'AVG': 28.24390243902439, 'STDEV': 5.212901790441107}"
REB,"{'AVG': 41.97560975609756, 'STDEV': 7.214484076342873}"
AST,"{'AVG': 25.341463414634145, 'STDEV': 5.724583142287827}"
BLK,"{'AVG': 6.865853658536586, 'STDEV': 3.13389354772035}"
TOV,"{'AVG': 14.670731707317072, 'STDEV': 3.692016338422646}"
PF,"{'AVG': 23.573170731707318, 'STDEV': 4.656153469440698}"
