,0
Team_ID,1610612748
Season,1994-95
FGM,"{'AVG': 38.34146341463415, 'STDEV': 4.810532457362318}"
FGA,"{'AVG': 82.17073170731707, 'STDEV': 7.1987736919472}"
FGP,"{'AVG': 0.46830487804878, 'STDEV': 0.056687292330057}"
FG3M,"{'AVG': 5.3170731707317085, 'STDEV': 2.72110203156458}"
FG3A,"{'AVG': 14.414634146341463, 'STDEV': 5.171028551869708}"
FG3P,"{'AVG': 0.375363843249477, 'STDEV': 0.15536300118788302}"
FTM,"{'AVG': 19.134146341463413, 'STDEV': 7.388282673748256}"
FTA,"{'AVG': 26.01219512195122, 'STDEV': 26.01219512195122}"
FTP,"{'AVG': 0.7277439024390241, 'STDEV': 0.7277439024390241}"
OREB,"{'AVG': 13.317073170731707, 'STDEV': 4.2885954095918795}"
DREB,"{'AVG': 27.70731707317073, 'STDEV': 4.751836045094358}"
REB,"{'AVG': 41.02439024390244, 'STDEV': 6.607096091280178}"
AST,"{'AVG': 21.695121951219512, 'STDEV': 5.451670996273616}"
BLK,"{'AVG': 3.6341463414634143, 'STDEV': 1.996986588615433}"
TOV,"{'AVG': 15.341463414634147, 'STDEV': 4.306812038009524}"
PF,"{'AVG': 24.390243902439025, 'STDEV': 5.290933539325073}"
