,0
Team_ID,1610612741
Season,1994-95
FGM,"{'AVG': 38.91463414634146, 'STDEV': 5.384479798829671}"
FGA,"{'AVG': 81.82926829268293, 'STDEV': 6.625437098180406}"
FGP,"{'AVG': 0.47617073170731705, 'STDEV': 0.05901659211727601}"
FG3M,"{'AVG': 5.402439024390244, 'STDEV': 2.448782797145165}"
FG3A,"{'AVG': 14.475609756097562, 'STDEV': 4.006863277841041}"
FG3P,"{'AVG': 0.37242890563406, 'STDEV': 0.132635387789988}"
FTM,"{'AVG': 18.29268292682927, 'STDEV': 6.722888497519149}"
FTA,"{'AVG': 25.182926829268293, 'STDEV': 25.182926829268293}"
FTP,"{'AVG': 0.7205365853658531, 'STDEV': 0.7205365853658531}"
OREB,"{'AVG': 13.487804878048781, 'STDEV': 4.143249462632625}"
DREB,"{'AVG': 27.975609756097562, 'STDEV': 5.24457535089941}"
REB,"{'AVG': 41.46341463414634, 'STDEV': 6.104430938688331}"
AST,"{'AVG': 24.024390243902438, 'STDEV': 5.33327687413657}"
BLK,"{'AVG': 4.292682926829268, 'STDEV': 2.174418071026394}"
TOV,"{'AVG': 15.036585365853659, 'STDEV': 4.275815197565701}"
PF,"{'AVG': 23.926829268292682, 'STDEV': 4.359693294810061}"
