,0
Team_ID,1610612756
Season,1994-95
FGM,"{'AVG': 40.926829268292686, 'STDEV': 5.098488005850308}"
FGA,"{'AVG': 84.96341463414635, 'STDEV': 6.799500929309771}"
FGP,"{'AVG': 0.48240243902439006, 'STDEV': 0.05329045956264}"
FG3M,"{'AVG': 7.121951219512195, 'STDEV': 2.970597661536629}"
FG3A,"{'AVG': 19.317073170731707, 'STDEV': 5.634720514677775}"
FG3P,"{'AVG': 0.364874976051265, 'STDEV': 0.111538410853685}"
FTM,"{'AVG': 21.670731707317074, 'STDEV': 7.159651826227962}"
FTA,"{'AVG': 28.682926829268293, 'STDEV': 28.682926829268293}"
FTP,"{'AVG': 0.75580487804878, 'STDEV': 0.75580487804878}"
OREB,"{'AVG': 12.524390243902438, 'STDEV': 3.9259365785337232}"
DREB,"{'AVG': 29.304878048780488, 'STDEV': 4.596533917966707}"
REB,"{'AVG': 41.829268292682926, 'STDEV': 6.440237857061294}"
AST,"{'AVG': 26.804878048780488, 'STDEV': 5.42385909807846}"
BLK,"{'AVG': 3.804878048780487, 'STDEV': 2.033297051226047}"
TOV,"{'AVG': 13.963414634146341, 'STDEV': 4.318907960828082}"
PF,"{'AVG': 22.426829268292682, 'STDEV': 4.12469374188169}"
