,0
Team_ID,1610612750
Season,2016-17
FGM,"{'AVG': 39.451219512195124, 'STDEV': 4.1874369397113345}"
FGA,"{'AVG': 84.41463414634147, 'STDEV': 6.499669924215991}"
FGP,"{'AVG': 0.468073170731707, 'STDEV': 0.044133574042032005}"
FG3M,"{'AVG': 7.329268292682927, 'STDEV': 2.8891234009463522}"
FG3A,"{'AVG': 21.01219512195122, 'STDEV': 5.480591800159533}"
FG3P,"{'AVG': 0.34623691555199904, 'STDEV': 0.094057907066024}"
FTM,"{'AVG': 19.341463414634145, 'STDEV': 5.542695141978909}"
FTA,"{'AVG': 24.21951219512195, 'STDEV': 24.21951219512195}"
FTP,"{'AVG': 0.797841463414634, 'STDEV': 0.797841463414634}"
OREB,"{'AVG': 11.439024390243903, 'STDEV': 3.189866520585282}"
DREB,"{'AVG': 30.975609756097562, 'STDEV': 5.118293527725137}"
REB,"{'AVG': 42.41463414634146, 'STDEV': 6.20026128384566}"
AST,"{'AVG': 23.658536585365855, 'STDEV': 4.656654636096556}"
BLK,"{'AVG': 4.512195121951219, 'STDEV': 2.358299776958095}"
TOV,"{'AVG': 13.402439024390244, 'STDEV': 3.424168840656444}"
PF,"{'AVG': 20.073170731707318, 'STDEV': 3.832223632630384}"
