,0
Team_ID,1610612763
Season,2016-17
FGM,"{'AVG': 36.390243902439025, 'STDEV': 4.427066295997823}"
FGA,"{'AVG': 83.58536585365853, 'STDEV': 6.7548815809857565}"
FGP,"{'AVG': 0.436682926829268, 'STDEV': 0.051396516682849}"
FG3M,"{'AVG': 9.353658536585366, 'STDEV': 3.28998461934756}"
FG3A,"{'AVG': 26.451219512195124, 'STDEV': 4.113069920806323}"
FG3P,"{'AVG': 0.35094209507205304, 'STDEV': 0.11230201359245601}"
FTM,"{'AVG': 18.341463414634145, 'STDEV': 6.323031606450805}"
FTA,"{'AVG': 23.390243902439025, 'STDEV': 23.390243902439025}"
FTP,"{'AVG': 0.7794024390243901, 'STDEV': 0.7794024390243901}"
OREB,"{'AVG': 10.804878048780488, 'STDEV': 3.853614703267646}"
DREB,"{'AVG': 31.963414634146343, 'STDEV': 5.292541040508067}"
REB,"{'AVG': 42.76829268292683, 'STDEV': 6.742712170888802}"
AST,"{'AVG': 21.26829268292683, 'STDEV': 4.557042522870994}"
BLK,"{'AVG': 4.195121951219512, 'STDEV': 2.723645996786016}"
TOV,"{'AVG': 12.426829268292684, 'STDEV': 3.254741983306545}"
PF,"{'AVG': 22.4390243902439, 'STDEV': 4.447492179954429}"
