,0
Team_ID,1610612743
Season,2016-17
FGM,"{'AVG': 41.18292682926829, 'STDEV': 5.31972348854524}"
FGA,"{'AVG': 87.73170731707317, 'STDEV': 7.5212436266256475}"
FGP,"{'AVG': 0.47089024390243905, 'STDEV': 0.058240456452890006}"
FG3M,"{'AVG': 10.609756097560975, 'STDEV': 3.29517453990212}"
FG3A,"{'AVG': 28.841463414634145, 'STDEV': 5.473774764973193}"
FG3P,"{'AVG': 0.368113242714846, 'STDEV': 0.08699865409255601}"
FTM,"{'AVG': 18.74390243902439, 'STDEV': 7.051505356506048}"
FTA,"{'AVG': 24.21951219512195, 'STDEV': 24.21951219512195}"
FTP,"{'AVG': 0.772341463414634, 'STDEV': 0.772341463414634}"
OREB,"{'AVG': 11.78048780487805, 'STDEV': 4.371694561535105}"
DREB,"{'AVG': 34.59756097560975, 'STDEV': 5.008288823608371}"
REB,"{'AVG': 46.3780487804878, 'STDEV': 5.532485976847193}"
AST,"{'AVG': 25.329268292682926, 'STDEV': 5.502086872435016}"
BLK,"{'AVG': 3.939024390243902, 'STDEV': 2.300550449298633}"
TOV,"{'AVG': 14.463414634146341, 'STDEV': 3.817423091631832}"
PF,"{'AVG': 19.109756097560975, 'STDEV': 4.027700681441379}"
