,0
Team_ID,1610612740
Season,2016-17
FGM,"{'AVG': 39.146341463414636, 'STDEV': 4.929432770362004}"
FGA,"{'AVG': 86.95121951219512, 'STDEV': 7.100517176476776}"
FGP,"{'AVG': 0.450939024390243, 'STDEV': 0.049950184458433}"
FG3M,"{'AVG': 9.365853658536585, 'STDEV': 3.093251096935092}"
FG3A,"{'AVG': 26.78048780487805, 'STDEV': 5.39781480762172}"
FG3P,"{'AVG': 0.34669015747602305, 'STDEV': 0.084552956266499}"
FTM,"{'AVG': 16.682926829268293, 'STDEV': 5.689231866354881}"
FTA,"{'AVG': 22.25609756097561, 'STDEV': 22.25609756097561}"
FTP,"{'AVG': 0.7471219512195121, 'STDEV': 0.7471219512195121}"
OREB,"{'AVG': 8.573170731707316, 'STDEV': 3.266101567920431}"
DREB,"{'AVG': 35.109756097560975, 'STDEV': 5.161601095174161}"
REB,"{'AVG': 43.68292682926829, 'STDEV': 6.162166623903705}"
AST,"{'AVG': 22.79268292682927, 'STDEV': 4.647414799431671}"
BLK,"{'AVG': 5.524390243902439, 'STDEV': 2.709041148560686}"
TOV,"{'AVG': 12.341463414634147, 'STDEV': 3.5632538611347773}"
PF,"{'AVG': 18.170731707317074, 'STDEV': 3.816160820590749}"
