,0
Team_ID,1610612741
Season,2016-17
FGM,"{'AVG': 38.646341463414636, 'STDEV': 4.851808753265071}"
FGA,"{'AVG': 87.08536585365853, 'STDEV': 6.575677629282911}"
FGP,"{'AVG': 0.444743902439024, 'STDEV': 0.053151265846884004}"
FG3M,"{'AVG': 7.597560975609756, 'STDEV': 3.130336455302619}"
FG3A,"{'AVG': 22.329268292682926, 'STDEV': 5.877462453312088}"
FG3P,"{'AVG': 0.334413474175735, 'STDEV': 0.09635535801363901}"
FTM,"{'AVG': 17.975609756097562, 'STDEV': 6.124179178572559}"
FTA,"{'AVG': 22.536585365853657, 'STDEV': 22.536585365853657}"
FTP,"{'AVG': 0.797353658536585, 'STDEV': 0.797353658536585}"
OREB,"{'AVG': 12.182926829268293, 'STDEV': 3.492948977938438}"
DREB,"{'AVG': 34.109756097560975, 'STDEV': 5.830964804992492}"
REB,"{'AVG': 46.292682926829265, 'STDEV': 6.9646156911479284}"
AST,"{'AVG': 22.573170731707318, 'STDEV': 5.531125145745504}"
BLK,"{'AVG': 4.7926829268292686, 'STDEV': 2.37131939561106}"
TOV,"{'AVG': 12.987804878048781, 'STDEV': 3.686792920077213}"
PF,"{'AVG': 17.74390243902439, 'STDEV': 3.61687053738332}"
