,0
Team_ID,1610612764
Season,2016-17
FGM,"{'AVG': 41.31707317073171, 'STDEV': 4.452431847047705}"
FGA,"{'AVG': 87.03658536585365, 'STDEV': 6.622902876935012}"
FGP,"{'AVG': 0.47610975609756, 'STDEV': 0.05218817000842801}"
FG3M,"{'AVG': 9.21951219512195, 'STDEV': 3.018561468540207}"
FG3A,"{'AVG': 24.75609756097561, 'STDEV': 5.5389997216365945}"
FG3P,"{'AVG': 0.374025873336055, 'STDEV': 0.10248115663390701}"
FTM,"{'AVG': 17.329268292682926, 'STDEV': 5.960890806840954}"
FTA,"{'AVG': 22.097560975609756, 'STDEV': 22.097560975609756}"
FTP,"{'AVG': 0.7872439024390241, 'STDEV': 0.7872439024390241}"
OREB,"{'AVG': 10.28048780487805, 'STDEV': 3.374832013172418}"
DREB,"{'AVG': 32.573170731707314, 'STDEV': 4.265944637416567}"
REB,"{'AVG': 42.853658536585364, 'STDEV': 5.4955019793846}"
AST,"{'AVG': 23.853658536585368, 'STDEV': 4.756079802930119}"
BLK,"{'AVG': 4.097560975609756, 'STDEV': 2.129219158431357}"
TOV,"{'AVG': 13.451219512195122, 'STDEV': 3.631659278031646}"
PF,"{'AVG': 21.28048780487805, 'STDEV': 3.645644755737266}"
