,0
Team_ID,1610612737
Season,2016-17
FGM,"{'AVG': 38.08536585365854, 'STDEV': 5.407359455802039}"
FGA,"{'AVG': 84.36585365853658, 'STDEV': 7.63441233700448}"
FGP,"{'AVG': 0.45209756097560905, 'STDEV': 0.054950619753208}"
FG3M,"{'AVG': 8.890243902439025, 'STDEV': 2.671320464900632}"
FG3A,"{'AVG': 26.0609756097561, 'STDEV': 4.439851963319036}"
FG3P,"{'AVG': 0.341349588354987, 'STDEV': 0.085294066651942}"
FTM,"{'AVG': 18.097560975609756, 'STDEV': 6.349122144234501}"
FTA,"{'AVG': 24.865853658536587, 'STDEV': 24.865853658536587}"
FTP,"{'AVG': 0.726060975609756, 'STDEV': 0.726060975609756}"
OREB,"{'AVG': 10.268292682926829, 'STDEV': 3.928524305883967}"
DREB,"{'AVG': 34.0609756097561, 'STDEV': 5.247803916879427}"
REB,"{'AVG': 44.329268292682926, 'STDEV': 6.627765908620797}"
AST,"{'AVG': 23.634146341463413, 'STDEV': 5.095415986657539}"
BLK,"{'AVG': 4.841463414634147, 'STDEV': 2.301204795534431}"
TOV,"{'AVG': 15.231707317073171, 'STDEV': 3.553119931357857}"
PF,"{'AVG': 18.182926829268293, 'STDEV': 3.5525266570289}"
