,0
Team_ID,1610612747
Season,2016-17
FGM,"{'AVG': 39.31707317073171, 'STDEV': 4.578203995208213}"
FGA,"{'AVG': 87.36585365853658, 'STDEV': 6.491232824607207}"
FGP,"{'AVG': 0.450487804878048, 'STDEV': 0.044642957749273}"
FG3M,"{'AVG': 8.902439024390244, 'STDEV': 3.459143389636115}"
FG3A,"{'AVG': 25.73170731707317, 'STDEV': 5.890039259731667}"
FG3P,"{'AVG': 0.34251277956553605, 'STDEV': 0.09691474422203401}"
FTM,"{'AVG': 17.036585365853657, 'STDEV': 5.5431976374813}"
FTA,"{'AVG': 22.597560975609756, 'STDEV': 22.597560975609756}"
FTP,"{'AVG': 0.7553780487804871, 'STDEV': 0.7553780487804871}"
OREB,"{'AVG': 11.378048780487806, 'STDEV': 4.01429619279856}"
DREB,"{'AVG': 32.146341463414636, 'STDEV': 4.991652170187352}"
REB,"{'AVG': 43.52439024390244, 'STDEV': 6.006633390289084}"
AST,"{'AVG': 20.926829268292682, 'STDEV': 4.749998018985625}"
BLK,"{'AVG': 3.902439024390244, 'STDEV': 2.4726142315798842}"
TOV,"{'AVG': 14.548780487804878, 'STDEV': 4.300882593959288}"
PF,"{'AVG': 20.70731707317073, 'STDEV': 3.70014282299604}"
