,0
Team_ID,1610612756
Season,2016-17
FGM,"{'AVG': 39.8780487804878, 'STDEV': 4.278543203966552}"
FGA,"{'AVG': 88.53658536585365, 'STDEV': 7.8711774919580275}"
FGP,"{'AVG': 0.45235365853658505, 'STDEV': 0.050489058086380004}"
FG3M,"{'AVG': 7.5, 'STDEV': 2.41522945769824}"
FG3A,"{'AVG': 22.609756097560975, 'STDEV': 5.383459114597473}"
FG3P,"{'AVG': 0.333142832302028, 'STDEV': 0.08321453441088}"
FTM,"{'AVG': 20.4390243902439, 'STDEV': 5.569089206682755}"
FTA,"{'AVG': 26.329268292682926, 'STDEV': 26.329268292682926}"
FTP,"{'AVG': 0.7761707317073171, 'STDEV': 0.7761707317073171}"
OREB,"{'AVG': 11.902439024390244, 'STDEV': 3.756836586572722}"
DREB,"{'AVG': 33.073170731707314, 'STDEV': 5.521630837559976}"
REB,"{'AVG': 44.97560975609756, 'STDEV': 6.539482385519586}"
AST,"{'AVG': 19.5609756097561, 'STDEV': 4.732596606660352}"
BLK,"{'AVG': 4.865853658536586, 'STDEV': 2.517897394049598}"
TOV,"{'AVG': 14.914634146341463, 'STDEV': 4.03748246798837}"
PF,"{'AVG': 24.75609756097561, 'STDEV': 4.001731031644131}"
