,0
Team_ID,1610612762
Season,2016-17
FGM,"{'AVG': 36.98780487804878, 'STDEV': 4.462446603585577}"
FGA,"{'AVG': 79.45121951219512, 'STDEV': 6.315085679260789}"
FGP,"{'AVG': 0.46687804878048705, 'STDEV': 0.05527582693238801}"
FG3M,"{'AVG': 9.646341463414634, 'STDEV': 3.068646507523488}"
FG3A,"{'AVG': 25.951219512195124, 'STDEV': 4.221936946574302}"
FG3P,"{'AVG': 0.371637210127342, 'STDEV': 0.105657948281586}"
FTM,"{'AVG': 17.085365853658537, 'STDEV': 5.439229292519061}"
FTA,"{'AVG': 22.865853658536587, 'STDEV': 22.865853658536587}"
FTP,"{'AVG': 0.7464268292682921, 'STDEV': 0.7464268292682921}"
OREB,"{'AVG': 9.402439024390244, 'STDEV': 3.284305199640286}"
DREB,"{'AVG': 33.829268292682926, 'STDEV': 4.791465865161404}"
REB,"{'AVG': 43.23170731707317, 'STDEV': 5.5205536949172345}"
AST,"{'AVG': 20.134146341463413, 'STDEV': 4.3169553603504}"
BLK,"{'AVG': 5, 'STDEV': 2.403700850309326}"
TOV,"{'AVG': 12.926829268292684, 'STDEV': 3.64397181151054}"
PF,"{'AVG': 18.841463414634145, 'STDEV': 3.680007756953452}"
