,0
Team_ID,1610612745
Season,2016-17
FGM,"{'AVG': 40.30487804878049, 'STDEV': 4.697488229251526}"
FGA,"{'AVG': 87.21951219512195, 'STDEV': 6.59222211031313}"
FGP,"{'AVG': 0.463280487804878, 'STDEV': 0.052653367845163}"
FG3M,"{'AVG': 14.402439024390244, 'STDEV': 4.112191317838663}"
FG3A,"{'AVG': 40.31707317073171, 'STDEV': 7.077835424116348}"
FG3P,"{'AVG': 0.356196209191108, 'STDEV': 0.08261355538309001}"
FTM,"{'AVG': 20.329268292682926, 'STDEV': 6.170529076799186}"
FTA,"{'AVG': 26.548780487804876, 'STDEV': 26.548780487804876}"
FTP,"{'AVG': 0.7647560975609751, 'STDEV': 0.7647560975609751}"
OREB,"{'AVG': 10.878048780487806, 'STDEV': 3.739644942222106}"
DREB,"{'AVG': 33.48780487804878, 'STDEV': 5.969560445466205}"
REB,"{'AVG': 44.36585365853659, 'STDEV': 7.268250243899794}"
AST,"{'AVG': 25.24390243902439, 'STDEV': 4.6655050819152155}"
BLK,"{'AVG': 4.292682926829268, 'STDEV': 2.1400807927407772}"
TOV,"{'AVG': 14.487804878048781, 'STDEV': 4.080195778524239}"
PF,"{'AVG': 19.926829268292682, 'STDEV': 3.832223632630384}"
