,0
Team_ID,1610612751
Season,2016-17
FGM,"{'AVG': 37.829268292682926, 'STDEV': 4.359762361993634}"
FGA,"{'AVG': 85.20731707317073, 'STDEV': 6.571050999007446}"
FGP,"{'AVG': 0.445414634146341, 'STDEV': 0.053303452559874}"
FG3M,"{'AVG': 10.695121951219512, 'STDEV': 3.335884299405237}"
FG3A,"{'AVG': 31.597560975609756, 'STDEV': 5.488168544944439}"
FG3P,"{'AVG': 0.33723591626355204, 'STDEV': 0.086356267542325}"
FTM,"{'AVG': 19.414634146341463, 'STDEV': 6.038868382899244}"
FTA,"{'AVG': 24.634146341463413, 'STDEV': 24.634146341463413}"
FTP,"{'AVG': 0.787280487804878, 'STDEV': 0.787280487804878}"
OREB,"{'AVG': 8.792682926829269, 'STDEV': 3.540725338530904}"
DREB,"{'AVG': 35.109756097560975, 'STDEV': 5.103874339470997}"
REB,"{'AVG': 43.90243902439025, 'STDEV': 6.613883183715979}"
AST,"{'AVG': 21.414634146341463, 'STDEV': 3.990579089485248}"
BLK,"{'AVG': 4.719512195121951, 'STDEV': 2.1958118959887}"
TOV,"{'AVG': 15.939024390243903, 'STDEV': 3.267299866732599}"
PF,"{'AVG': 21.048780487804876, 'STDEV': 4.100293392165589}"
