,0
Team_ID,1610612757
Season,2016-17
FGM,"{'AVG': 39.548780487804876, 'STDEV': 5.370593086370225}"
FGA,"{'AVG': 86.08536585365853, 'STDEV': 6.946357460083959}"
FGP,"{'AVG': 0.460536585365853, 'STDEV': 0.06015252118972401}"
FG3M,"{'AVG': 10.390243902439025, 'STDEV': 3.145665634719651}"
FG3A,"{'AVG': 27.70731707317073, 'STDEV': 5.692723978315228}"
FG3P,"{'AVG': 0.37508342345321305, 'STDEV': 0.09059071090529401}"
FTM,"{'AVG': 18.451219512195124, 'STDEV': 5.425482715110265}"
FTA,"{'AVG': 23.658536585365855, 'STDEV': 23.658536585365855}"
FTP,"{'AVG': 0.779329268292682, 'STDEV': 0.779329268292682}"
OREB,"{'AVG': 10.121951219512194, 'STDEV': 3.433280272522162}"
DREB,"{'AVG': 33.53658536585366, 'STDEV': 5.728842172792933}"
REB,"{'AVG': 43.65853658536585, 'STDEV': 7.128831241445918}"
AST,"{'AVG': 21.134146341463413, 'STDEV': 4.936040786398188}"
BLK,"{'AVG': 4.975609756097561, 'STDEV': 2.403575575997824}"
TOV,"{'AVG': 13.134146341463415, 'STDEV': 3.760621813312823}"
PF,"{'AVG': 21.170731707317074, 'STDEV': 4.602213310922164}"
