,0
Team_ID,1610612746
Season,2016-17
FGM,"{'AVG': 39.53658536585366, 'STDEV': 4.776989914242111}"
FGA,"{'AVG': 83.17073170731707, 'STDEV': 7.430010680830401}"
FGP,"{'AVG': 0.476329268292682, 'STDEV': 0.049819688427503006}"
FG3M,"{'AVG': 10.25609756097561, 'STDEV': 2.9389297439284023}"
FG3A,"{'AVG': 27.378048780487806, 'STDEV': 4.731403476959941}"
FG3P,"{'AVG': 0.373701090522408, 'STDEV': 0.083758849097883}"
FTM,"{'AVG': 19.341463414634145, 'STDEV': 6.930375993568115}"
FTA,"{'AVG': 25.951219512195124, 'STDEV': 25.951219512195124}"
FTP,"{'AVG': 0.748878048780487, 'STDEV': 0.748878048780487}"
OREB,"{'AVG': 9, 'STDEV': 3.220305943597653}"
DREB,"{'AVG': 34.02439024390244, 'STDEV': 5.07712276289763}"
REB,"{'AVG': 43.02439024390244, 'STDEV': 5.693781771211051}"
AST,"{'AVG': 22.536585365853657, 'STDEV': 4.774404809266403}"
BLK,"{'AVG': 4.23170731707317, 'STDEV': 2.109934060685221}"
TOV,"{'AVG': 12.463414634146341, 'STDEV': 3.682441225805456}"
PF,"{'AVG': 19.829268292682926, 'STDEV': 3.841954486040848}"
