,0
Team_ID,1610612738
Season,2016-17
FGM,"{'AVG': 38.63414634146341, 'STDEV': 4.244130864280059}"
FGA,"{'AVG': 85.08536585365853, 'STDEV': 6.076063580142224}"
FGP,"{'AVG': 0.455024390243902, 'STDEV': 0.048756886341038}"
FG3M,"{'AVG': 12.012195121951219, 'STDEV': 2.9207385436683193}"
FG3A,"{'AVG': 33.426829268292686, 'STDEV': 5.368013375553422}"
FG3P,"{'AVG': 0.358788657888433, 'STDEV': 0.06483366142548401}"
FTM,"{'AVG': 18.73170731707317, 'STDEV': 6.063549831184241}"
FTA,"{'AVG': 23.20731707317073, 'STDEV': 23.20731707317073}"
FTP,"{'AVG': 0.8102317073170731, 'STDEV': 0.8102317073170731}"
OREB,"{'AVG': 9.060975609756097, 'STDEV': 3.316057308532505}"
DREB,"{'AVG': 32.90243902439025, 'STDEV': 5.081094846774176}"
REB,"{'AVG': 41.96341463414634, 'STDEV': 6.029649216812524}"
AST,"{'AVG': 25.23170731707317, 'STDEV': 4.571243395935516}"
BLK,"{'AVG': 4.146341463414634, 'STDEV': 2.073477136965541}"
TOV,"{'AVG': 12.646341463414634, 'STDEV': 3.6290050713507123}"
PF,"{'AVG': 20.5609756097561, 'STDEV': 4.830708255143478}"
