,0
Team_ID,1610612758
Season,2013-14
FGM,"{'AVG': 36.90243902439025, 'STDEV': 4.191731296453551}"
FGA,"{'AVG': 82.51219512195122, 'STDEV': 6.035376986474399}"
FGP,"{'AVG': 0.448475609756097, 'STDEV': 0.050896221114122}"
FG3M,"{'AVG': 5.987804878048781, 'STDEV': 2.631686791558752}"
FG3A,"{'AVG': 17.98780487804878, 'STDEV': 5.549983655718397}"
FG3P,"{'AVG': 0.32815227019604604, 'STDEV': 0.091594882169876}"
FTM,"{'AVG': 20.70731707317073, 'STDEV': 7.03516354084051}"
FTA,"{'AVG': 27.28048780487805, 'STDEV': 27.28048780487805}"
FTP,"{'AVG': 0.7583780487804871, 'STDEV': 0.7583780487804871}"
OREB,"{'AVG': 12.073170731707316, 'STDEV': 3.502311363095957}"
DREB,"{'AVG': 32.390243902439025, 'STDEV': 4.885746711346331}"
REB,"{'AVG': 44.46341463414634, 'STDEV': 5.992165918418587}"
AST,"{'AVG': 18.865853658536587, 'STDEV': 4.048356457009578}"
BLK,"{'AVG': 3.878048780487804, 'STDEV': 2.10461130338403}"
TOV,"{'AVG': 14.670731707317072, 'STDEV': 4.357638045379376}"
PF,"{'AVG': 22.548780487804876, 'STDEV': 4.5219695234457955}"
