,0
Team_ID,1610612741
Season,2013-14
FGM,"{'AVG': 34.670731707317074, 'STDEV': 5.185580382410345}"
FGA,"{'AVG': 80.20731707317073, 'STDEV': 8.112994918043443}"
FGP,"{'AVG': 0.43328048780487805, 'STDEV': 0.057191744718592}"
FG3M,"{'AVG': 6.195121951219512, 'STDEV': 2.636116786741315}"
FG3A,"{'AVG': 17.79268292682927, 'STDEV': 4.569728102990425}"
FG3P,"{'AVG': 0.346586498710993, 'STDEV': 0.11688020069766901}"
FTM,"{'AVG': 18.121951219512194, 'STDEV': 5.973997656309474}"
FTA,"{'AVG': 23.26829268292683, 'STDEV': 23.26829268292683}"
FTP,"{'AVG': 0.7811219512195121, 'STDEV': 0.7811219512195121}"
OREB,"{'AVG': 11.426829268292684, 'STDEV': 3.820123738558507}"
DREB,"{'AVG': 32.71951219512195, 'STDEV': 4.568475960166023}"
REB,"{'AVG': 44.146341463414636, 'STDEV': 6.168662242113108}"
AST,"{'AVG': 22.682926829268293, 'STDEV': 4.933828926009003}"
BLK,"{'AVG': 5.170731707317073, 'STDEV': 2.5278931746494}"
TOV,"{'AVG': 14, 'STDEV': 3.7940824619919713}"
PF,"{'AVG': 19.085365853658537, 'STDEV': 3.692505655059554}"
