,0
Team_ID,1610612757
Season,2013-14
FGM,"{'AVG': 39.109756097560975, 'STDEV': 4.8737292679029895}"
FGA,"{'AVG': 87, 'STDEV': 7.238443322178814}"
FGP,"{'AVG': 0.45020731707317, 'STDEV': 0.04906653024459601}"
FG3M,"{'AVG': 9.390243902439025, 'STDEV': 3.502225386211823}"
FG3A,"{'AVG': 25.25609756097561, 'STDEV': 5.897919649155558}"
FG3P,"{'AVG': 0.370712920085476, 'STDEV': 0.102079839571297}"
FTM,"{'AVG': 19.134146341463413, 'STDEV': 5.49918556286865}"
FTA,"{'AVG': 23.48780487804878, 'STDEV': 23.48780487804878}"
FTP,"{'AVG': 0.815219512195121, 'STDEV': 0.815219512195121}"
OREB,"{'AVG': 12.463414634146341, 'STDEV': 3.8206557576610622}"
DREB,"{'AVG': 33.97560975609756, 'STDEV': 5.02088381811065}"
REB,"{'AVG': 46.4390243902439, 'STDEV': 6.069754120705181}"
AST,"{'AVG': 23.21951219512195, 'STDEV': 4.863632718030714}"
BLK,"{'AVG': 4.719512195121951, 'STDEV': 2.289397949021804}"
TOV,"{'AVG': 13.341463414634147, 'STDEV': 3.296910308920268}"
PF,"{'AVG': 19.21951219512195, 'STDEV': 5.247043589086655}"
