,0
Team_ID,1610612766
Season,2013-14
FGM,"{'AVG': 36.292682926829265, 'STDEV': 4.997500127849229}"
FGA,"{'AVG': 82.07317073170732, 'STDEV': 7.222701672641083}"
FGP,"{'AVG': 0.443414634146341, 'STDEV': 0.05623516566412701}"
FG3M,"{'AVG': 6.292682926829268, 'STDEV': 2.531226243006569}"
FG3A,"{'AVG': 17.9390243902439, 'STDEV': 4.7123362164304154}"
FG3P,"{'AVG': 0.349579252082976, 'STDEV': 0.10818659166686201}"
FTM,"{'AVG': 17.975609756097562, 'STDEV': 6.224157654855493}"
FTA,"{'AVG': 24.390243902439025, 'STDEV': 24.390243902439025}"
FTP,"{'AVG': 0.738853658536585, 'STDEV': 0.738853658536585}"
OREB,"{'AVG': 9.463414634146341, 'STDEV': 3.468358283681305}"
DREB,"{'AVG': 33.21951219512195, 'STDEV': 4.936696526890717}"
REB,"{'AVG': 42.68292682926829, 'STDEV': 6.223964138675464}"
AST,"{'AVG': 21.682926829268293, 'STDEV': 5.541934521581207}"
BLK,"{'AVG': 5.134146341463414, 'STDEV': 2.51298944067361}"
TOV,"{'AVG': 11.634146341463415, 'STDEV': 3.298006113396213}"
PF,"{'AVG': 18.20731707317073, 'STDEV': 3.940100283482952}"
