,0
Team_ID,1610612742
Season,2013-14
FGM,"{'AVG': 39.6219512195122, 'STDEV': 5.076307212055958}"
FGA,"{'AVG': 83.63414634146342, 'STDEV': 7.162164296525077}"
FGP,"{'AVG': 0.47474390243902403, 'STDEV': 0.055525283080108005}"
FG3M,"{'AVG': 8.792682926829269, 'STDEV': 2.984477557845787}"
FG3A,"{'AVG': 22.890243902439025, 'STDEV': 4.878792852014071}"
FG3P,"{'AVG': 0.38183233882309703, 'STDEV': 0.09652853019416001}"
FTM,"{'AVG': 16.804878048780488, 'STDEV': 7.036832593426339}"
FTA,"{'AVG': 21.134146341463413, 'STDEV': 21.134146341463413}"
FTP,"{'AVG': 0.7888292682926831, 'STDEV': 0.7888292682926831}"
OREB,"{'AVG': 10.24390243902439, 'STDEV': 3.480318474180541}"
DREB,"{'AVG': 30.658536585365855, 'STDEV': 4.659305072422737}"
REB,"{'AVG': 40.90243902439025, 'STDEV': 5.574655514125903}"
AST,"{'AVG': 23.597560975609756, 'STDEV': 5.10352034419806}"
BLK,"{'AVG': 4.341463414634147, 'STDEV': 2.189872944029097}"
TOV,"{'AVG': 13.195121951219512, 'STDEV': 4.089852013351722}"
PF,"{'AVG': 19.951219512195124, 'STDEV': 4.198478381110425}"
